DATE,SO2,NO2,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,STATION ID,STATION NAME
10-05-2018,4,15,31,,,,,31,Good,"No power from 6:00am to 20:00, RDS started at 20:00",13,Mapusa
15-05-2018,6,BDL,37,,,,,37,Good,"LMV, HVM movement,power cut during 1st shift, RDS started at 14:00",13,Mapusa
17-05-2018,7,BDL,36,,,,,36,Good,"LMV, HMV movement,",13,Mapusa
22-05-2018,4,BDL,55,,,,,55,Satisfactory,"LMV, HMV movement,",13,Mapusa
24-05-2018,BDL,BDL,55,,,,,55,Satisfactory,"LMV, HMV movement,",13,Mapusa
29-05-2018,4,BDL,32,,,,,32,Good,"LMV, HMV movement, cloudy weather, raining",13,Mapusa
31-05-2018,6,BDL,38,,,,,38,Good,"LMV, HMV movement, cloudy weather",13,Mapusa
07-06-2018,BDL,BDL,21,,,,,21,Good,"LMV, HMV movement, cloudy weather",13,Mapusa
12-06-2018,BDL,BDL,65,,,,,65,Satisfactory,"LMV, HMV movement, raining",13,Mapusa
14-06-2018,BDL,BDL,38,,,,,38,Good,"LMV, HMV movement, raining",13,Mapusa
21-06-2018,13,BDL,99,,,,,99,Satisfactory,"LMV movement, raining, power failure from 18.15pm onwards",13,Mapusa
26-06-2018,BDL,9,38,,,,,38,Good,"LMV, HMV movement, raining, power failure from 10.10 - 11.25 am",13,Mapusa
05-07-2018,BDL,BDL,53,,,,,53,Satisfactory,"LMV, HMV movement, RDS stopped from 20.10pm -7.00am due to heavy rains & power failure",13,Mapusa
19-07-2018,BDL,BDL,52,,,,,52,Satisfactory,"LMV, HMV movement, raining, RDS stippped between 8.40-9.30am due to rains, suction for gas analysis not functioning",13,Mapusa
24-07-2018,BDL,BDL,52,,,,,52,Satisfactory,"LMV, HMV movement, raining, cloudy weather, gases suction mechanism not functioning",13,Mapusa
26-07-2018,BDL,BDL,35,,,,,35,Good,"LMV, HMV movement, raining",13,Mapusa
31-07-2018,BDL,BDL,46,,,,,46,Good,"LMV, HMV movement, raining",13,Mapusa
02-08-2018,6,BDL,40,,,,,40,Good,"LMV, HMV movement, raining",13,Mapusa
07-08-2018,BDL,9,20,,,,,20,Good,"LMV, HMV movement, raining",13,Mapusa
09-08-2018,BDL,BDL,27,,,,,27,Good,"LMV, HMV movement, raining",13,Mapusa
13-08-2018,BDL,BDL,13,,,,,13,Good,"LMV, HMV movement, raining",13,Mapusa
21-08-2018,BDL,BDL,62,,,,,62,Satisfactory,"LMV, HMV movement, raining, RDS stoppped between 16.15-16.40pm due to heavy rains, ",13,Mapusa
23-08-2018,BDL,9,70,,,,,70,Satisfactory,"LMV, HMV movement, raining, RDS started at 10.00am & stopped at 5.30am due to heavy rains ",13,Mapusa
30-08-2018,BDL,13,91,,,,,91,Satisfactory,"LMV movement, raining, weather cloudy",13,Mapusa
04-09-2018,BDL,13,76,,,,,76,Satisfactory,"LMV, HMV movement, raining",13,Mapusa
06-09-2018,BDL,15,29,,,,,29,Good,"LMV, HMV movement, raining",13,Mapusa
11-09-2018,BDL,BDL,10,,,,,10,Good,"LMV, HMV movement, fog",13,Mapusa
18-09-2018,BDL,11,62,,,,,62,Satisfactory,"LMV, HMV movement, winds blowing in 3rd shift",13,Mapusa
20-09-2018,BDL,BDL,42,,,,,42,Good,"LMV, HMV movement, ",13,Mapusa
25-09-2018,BDL,BDL,60,,,,,60,Satisfactory,"LMV, HMV movement, power failure from 16.05-22.30pm",13,Mapusa
27-09-2018,BDL,BDL,56,,,,,56,Satisfactory,"LMV, HMV movement, ",13,Mapusa
03-10-2018,BDL,BDL,41,,,,,41,Good,"LMV, HMV movement, raining",13,Mapusa
05-10-2018,BDL,BDL,51,,,,,51,Good,"LMV, HMV movement, raining, RDS stopped at 21.30 pm due to rains, power failure from 23.30 pm till 2.30 am",13,Mapusa
09-10-2018,BDL,10,39,,,,,39,Good,"LMV, HMV movement, raining, RDS stopped at 00.15 -2.05am due to heavy rains, ",13,Mapusa
11-10-2018,BDL,15,84,,,,,84,Satisfactory,"LMV, HMV movement, cloudy weather",13,Mapusa
16-10-2018,BDL,BDL,52,,,,,52,Satisfactory,"LMV, HMV movement, raining, cloudy weather, RDS put off from 19.30-20.00 pm due to rains",13,Mapusa
19-10-2018,BDL,BDL,23,,,,,23,Good,"LMV, HMV movement, power failure from 18.30-21.30pm & 4.00-6.30 am",13,Mapusa
23-10-2018,BDL,BDL,87,,,,,87,Satisfactory,"LMV, HMV movement, power failure from 16.15-16.50pm ",13,Mapusa
25-10-2018,BDL,BDL,72,,,,,72,Satisfactory,"LMV, HMV movement,",13,Mapusa
30-10-2018,BDL,BDL,64,,,,,64,Satisfactory,"LMV, HMV movement,",13,Mapusa
01-11-2018,BDL,BDL,66,,,,,66,Satisfactory,"LMV, HMV movement, paper burning at 22.15-22.35 pm",13,Mapusa
07-11-2018,BDL,BDL,52,,,,,52,Satisfactory,"LMV, HMV movement, winds blowing from 12.40-14.15 pm, firecracker burning, ",13,Mapusa
09-11-2018,BDL,BDL,68,,,,,68,Satisfactory,"LMV, HMV movement,",13,Mapusa
13-11-2018,BDL,BDL,90,,,,,90,Satisfactory,"LMV, HMV movement, cloudy weather",13,Mapusa
15-11-2018,BDL,BDL,77,,,,,77,Satisfactory,"LMV, HMV movement, ",13,Mapusa
20-11-2018,BDL,BDL,28,,,,,19,Good,"LMV, HMV movement, raining, ",13,Mapusa
22-11-2018,9,BDL,84,,,,,84,Satisfactory,"LMV, HMV movement, other burning",13,Mapusa
27-11-2018,BDL,BDL,94,,,,,94,Satisfactory,"LMV, HMV movement,",13,Mapusa
29-11-2018,6,BDL,186,,,,,157,Moderately polluted,"LMV, HMV movement, fog ,truck unloading mud in 1st shift",13,Mapusa
04-12-2018,7,BDL,85,,,,,85,Satisfactory,"LMV, HMV movement, ",13,Mapusa
06-12-2018,7,BDL,162,,,,,141,Moderately polluted,"LMV, HMV movement, ",13,Mapusa
11-12-2018,6,BDL,100,,,,,100,Satisfactory,"LMV, HMV movement, ",13,Mapusa
13-12-2018,6,BDL,48,,,,,48,Good,"LMV, HMV movement, power failure from 16.10-17.30 pm",13,Mapusa
17-12-2018,4,BDL,124,,,,,116,Moderately polluted,"LMV movement, ",13,Mapusa
20-12-2018,6,15,62,,,,,62,Satisfactory,"LMV, HMV movement, ",13,Mapusa
24-12-2018,6,BDL,96,,,,,96,Satisfactory,"LMV, HMV movement, ",13,Mapusa
27-12-2018,5,21,83,,,,,83,Satisfactory,"LMV, HMV movement, ",13,Mapusa
01-01-2019,BDL,11,117,,,,,112,Moderately polluted,"LMV, HMV movement, fog",13,Mapusa
03-01-2019,4,BDL,83,,,,,83,Satisfactory,"LMV, HMV movement, ",13,Mapusa
08-01-2019,BDL,BDL,94,,,,,94,Satisfactory,"LMV, HMV movement, ",13,Mapusa
10-01-2019,BDL,16,132,,,,,121,Moderately polluted,"LMV, HMV movement, ",13,Mapusa
15-01-2019,5,14,108,,,,,106,Moderately polluted,"LMV, HMV movement, fog",13,Mapusa
17-01-2019,4,BDL,108,,,,,106,Moderately polluted,"LMV, HMV movement, fog",13,Mapusa
22-01-2019,BDL,11,75,,,,,75,Satisfactory,"LMV, HMV movement, ",13,Mapusa
24-01-2019,6,19,49,,,,,49,Good,"LMV, HMV movement, ",13,Mapusa
29-01-2019,6,BDL,73,,,,,73,Satisfactory,"LMV movement,",13,Mapusa
31-01-2019,BDL,BDL,79,,,,,79,Satisfactory,"LMV, HMV movement,",13,Mapusa
05-02-2019,BDL,BDL,87,,,,,87,Satisfactory,paper burning at 11.15 pm,13,Mapusa
07-02-2019,BDL,15,84,,,,,84,Satisfactory,"LMV, HMV movement, ",13,Mapusa
12-02-2019,BDL,BDL,91,,,,,91,Satisfactory,"LMV, HMV movement, ",13,Mapusa
14-02-2019,BDL,9,98,,,,,98,Satisfactory,"LMV, HMV movement, ",13,Mapusa
19-02-2019,BDL,BDL,48,,,,,48,Good,"LMV, HMV movement, power failure from 9.40-10.55 am",13,Mapusa
21-02-2019,BDL,BDL,98,,,,,98,Satisfactory,"LMV, HMV movement,",13,Mapusa
26-02-2019,BDL,16,80,,,,,80,Satisfactory,"LMV, HMV movement,",13,Mapusa
28-02-2019,BDL,9,58,,,,,58,Satisfactory,"LMV, HMV movement,",13,Mapusa
05-03-2019,BDL,13,100,,,,,100,Satisfactory,"LMV, HMV movement, wind blowing at 22.30-23.00 pm",13,Mapusa
07-03-2019,BDL,BDL,74,,,,,74,Satisfactory,"LMV, HMV movement, ",13,Mapusa
12-03-2019,BDL,12,102,,,,,102,Moderately polluted,"LMV, HMV movement, cloudy weather",13,Mapusa
14-03-2019,BDL,BDL,146,,,,,131,Moderately polluted,"LMV, HMV movement, paper burning between 15.40-15.50 pm",13,Mapusa
18-03-2019,BDL,BDL,76,,,,,76,Satisfactory,"LMV, HMV movement, ",13,Mapusa
20-03-2019,4,BDL,87,,,,,87,Satisfactory,"LMV, HMV movement, sweeping, burning of waste",13,Mapusa
26-03-2019,4,BDL,71,,,,,71,Satisfactory,"LMV, HMV movement, cloudy, windy",13,Mapusa
28-03-2019,4,BDL,71,,,,,71,Satisfactory,"LMV, HMV movement, ",13,Mapusa
02-04-2018,10.2,20.4,75.8,45.7,9.46,0.2,0.48,76,SATISFACTORY, Industrial emission  observed,14,Cuncolim
05-04-2018,13.4,16.4,78.2,41.7,9.13,0.1,0.53,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
09-04-2018,11.3,17.8,75.4,43,8.19,0.1,0.52,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
12-04-2018,11.8,17.3,71.1,38.1,8.15,0.1,0.6,71,SATISFACTORY, Industrial emission  observed,14,Cuncolim
16-04-2018,9.9,18.2,68.1,36.5,8.85,,0.56,68,SATISFACTORY, Industrial emission  observed,14,Cuncolim
19-04-2018,11.4,17.5,75,41.4,10.91,,0.57,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
23-04-2018,9.9,16.8,76.6,46.7,11.33,0.1,0.58,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
26-04-2018,10.2,17.1,79.6,42.3,14.4,0.1,0.52,80,SATISFACTORY, Industrial emission  observed,14,Cuncolim
30-04-2018,12,17.1,76.7,43.9,11,,0.55,77,SATISFACTORY, Industrial emission  observed,14,Cuncolim
03-05-2018,9.1,12.5,76.8,47.7,10.83,0.2,0.52,76,SATISFACTORY, Industrial emission  observed,14,Cuncolim
07-05-2018,9.5,13.1,87.2,44.8,11.98,0.2,0.51,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
10-05-2018,9.4,13.1,75,45.8,12.14,0.1,0.55,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
14-05-2018,7.9,11.8,69.3,37.5,12.24,0.2,0.53,71,SATISFACTORY, Industrial emission  observed,14,Cuncolim
17-05-2018,9.9,12.5,74,42.2,11.83,0.1,0.51,68,SATISFACTORY, Industrial emission  observed,14,Cuncolim
21-05-2018,9.5,13.6,73.8,48.2,12.82,0.2,0.5,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
24-05-2018,8.9,12.9,74.9,44.8,10.83,0.2,0.51,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
28-05-2018,8.6,14.4,73.4,47.2,10.17,0.1,0.54,80,SATISFACTORY, Industrial emission  observed,14,Cuncolim
31-05-2018,8.4,13.3,82.9,45.3,13.19,0.1,0.46,77,SATISFACTORY, Industrial emission  observed,14,Cuncolim
04-06-2018,8,13.6,65.5,30.4,9.46,0.1,0.5,76,SATISFACTORY, Industrial emission  observed,14,Cuncolim
07-06-2018,8.5,11.6,70.7,32.9,9.13,0.1,0.49,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
11-06-2018,10.1,14.1,50.3,22.9,8.19,0.1,0.41,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
14-06-2018,9.7,13.8,56.5,26.2,8.15,0.1,0.4,71,SATISFACTORY, Industrial emission  observed,14,Cuncolim
18-06-2018,7.6,14.2,56,29.6,8.85,0.1,0.39,68,SATISFACTORY, Industrial emission  observed,14,Cuncolim
21-06-2018,8.5,12.1,57.6,25.4,10.91,0.1,0.4,75,SATISFACTORY, Industrial emission  observed,14,Cuncolim
25-06-2018,8.3,12.4,46.8,24.6,11.33,0.1,0.41,78,SATISFACTORY, Industrial emission  observed,14,Cuncolim
28-06-2018,7.4,10.9,45.7,18.7,14.4,,0.39,80,SATISFACTORY, Industrial emission  observed,14,Cuncolim
02-07-2018,6.5,13.1,47.9,18.9,BDL,,0.1,48,GOOD, Industrial emission  observed,14,Cuncolim
05-07-2018,7.1,10.6,42.1,13.9,BDL,,0.1,42,GOOD, Industrial emission  observed,14,Cuncolim
09-07-2018,6.6,12.8,39.6,20,5.11,,,40,GOOD, Industrial emission  observed,14,Cuncolim
12-07-2018,9.1,12.8,37.7,20.9,BDL,,,38,GOOD, Industrial emission  observed,14,Cuncolim
16-07-2018,6.8,13.5,34.8,20.7,6.77,,,35,GOOD, Industrial emission  observed,14,Cuncolim
19-07-2018,8.3,12.7,49.9,15.9,6.33,,0.17,50,GOOD, Industrial emission  observed,14,Cuncolim
23-07-2018,7.1,12.5,61.1,22.2,6.07,0.2,0.2,61,SATISFACTORY, Industrial emission  observed,14,Cuncolim
26-07-2018,7.2,10.7,45.7,18.7,5.81,,ND,46,GOOD, Industrial emission  observed,14,Cuncolim
30-07-2018,9.1,13.9,46.7,25.4,6.03,0.1,ND,47,GOOD, Industrial emission  observed,14,Cuncolim
02-08-2018,10,12.8,59.6,27.5,8.25,0.2,0.43,65,SATISFACTORY, Industrial emission  observed,14,Cuncolim
06-08-2018,8.2,11.9,66,28.7,8.79,0.1,0.49,70,SATISFACTORY, Industrial emission  observed,14,Cuncolim
09-08-2018,9,11.6,49.8,23.5,7.85,ND,0.47,58,SATISFACTORY, Industrial emission  observed,14,Cuncolim
13-08-2018,9.4,13.6,38,20.3,7.62,0.1,0.53,39,GOOD, Industrial emission  observed,14,Cuncolim
16-08-2018,8.2,12.8,45.5,22.2,8.12,,0.5,48,GOOD, Industrial emission  observed,14,Cuncolim
20-08-2018,7.8,11.9,48.7,22.8,7.4,0.1,0.43,49,GOOD, Industrial emission  observed,14,Cuncolim
23-08-2018,7.7,12.9,64.8,28.5,9.46,0.2,0.41,65,SATISFACTORY, Industrial emission  observed,14,Cuncolim
27-08-2018,8,13.5,66.1,29.2,10.81,0.1,0.43,66,SATISFACTORY, Industrial emission  observed,14,Cuncolim
30-08-2018,9.1,14.9,60,28,9.42,,0.45,60,SATISFACTORY, Industrial emission  observed,14,Cuncolim
26-11-2018,11.58,13.85,71.67,33.67,20.43,,0.09,72,SATISFACTO RY,,14,Cuncolim
29-11-2018,11.45,16.57,90.37,37.02,19.29,,0.1,90,SATISFACTO RY,,14,Cuncolim
03-12-2018,11.92,17.2,66.61,39.45,16.9,,0.08,67,SATISFACT ORY,,14,Cuncolim
06-12-2018,11.71,17.26,71.21,37.2,17.89,,0.08,71,SATISFACT ORY,,14,Cuncolim
10-12-2018,10.57,15.5,59.86,33.62,16.9,,0.08,60,SATISFACT ORY,,14,Cuncolim
13-12-2018,11.83,17.33,89.71,39.53,17.89,,0.1,90,SATISFACT ORY,,14,Cuncolim
17-12-2018,12.02,16.5,72.25,33.24,17.69,,0.09,73,SATISFACT ORY,,14,Cuncolim
20-12-2018,11.86,17.08,53.93,31.53,16.4,,0.09,54,SATISFACT ORY,,14,Cuncolim
24-12-2018,11.53,15.25,76.95,35.16,18.89,,0.09,77,SATISFACT ORY,,14,Cuncolim
27-12-2018,11.01,15.75,88.04,38.62,16.4,,0.08,88,SATISFACT ORY,,14,Cuncolim
31-12-2018,11.39,17.23,71.44,33.61,16.9,,0.1,71,SATISFACT ORY,,14,Cuncolim
03-01-2019,12.04,16.35,98.45,57.49,15.91,,0.08,98,SATISFACT ORY,,14,Cuncolim
07-01-2019,12.02,15.03,100.31,42.99,15.91,,0.09,100,MODERAT E,,14,Cuncolim
10-01-2019,12.26,14.69,109.8,76.65,16.9,,0.08,156,MODERAT E,,14,Cuncolim
14-01-2019,11.96,13.39,104.76,62.95,14.41,,0.1,110,MODERAT E,,14,Cuncolim
17-01-2019,11.89,14.72,127.34,62.99,16.4,,0.09,118,MODERAT E,,14,Cuncolim
21-01-2019,11.09,16.3,100.68,69.36,17.4,,0.08,131,MODERAT E,,14,Cuncolim
24-01-2019,11.88,16.23,96.79,45.16,13.92,,0.09,97,SATISFACT ORY,,14,Cuncolim
28-01-2019,11.74,15.49,99,74.86,17.4,,0.08,150,MODERAT E,,14,Cuncolim
31-01-2019,11.8,14.72,102.97,64.48,15.41,,0.09,115,MODERAT E,,14,Cuncolim
04-02-2019,10.72,15.43,126.87,46.65,14.41,,0.08,118,MODER ATE,,14,Cuncolim
07-02-2019,10.89,13.23,148.24,63.65,15.91,,0.076,132,MODER ATE,,14,Cuncolim
11-02-2019,11.1,15.07,145.12,53.99,16.2,,0.08,130,MODER ATE,,14,Cuncolim
14-02-2019,10.83,13.93,155.35,59.61,14.91,,0.09,137,MODER ATE,,14,Cuncolim
18-02-2019,10.72,14.83,181.61,53.32,15.91,,0.079,154,MODER ATE,,14,Cuncolim
21-02-2019,10.49,15.68,110,54.68,15.91,,0.074,107,MODER ATE,,14,Cuncolim
25-02-2019,11.01,16.07,146.93,55.15,14.22,,0.08,131,MODER ATE,,14,Cuncolim
28-02-2019,11.33,15,141.91,52.78,15.41,,0.08,128,MODER ATE,,14,Cuncolim
04-03-2019,10.12,16,143.32,56.28,12.92,,0.09,129,Moderate,,14,Cuncolim
07-03-2019,10.45,14.22,133.84,51.11,18.39,,0.08,123,Moderate,,14,Cuncolim
11-03-2019,10.08,14.83,106.97,55.28,12.43,,0.07,105,Moderate,,14,Cuncolim
14-03-2019,10.4,15.32,131.13,54.24,12.92,,0.08,121,Moderate,,14,Cuncolim
18-03-2019,10.08,14.6,154,62.48,15.91,,0.07,136,Moderate,,14,Cuncolim
23-03-2019,10.58,14.26,125.74,76.23,11.43,,0.08,154,Moderate,,14,Cuncolim
27-03-2019,10.12,14.61,164.53,72.98,16.4,,0.07,143,Moderate,,14,Cuncolim
30-03-2019,10.67,14.49,119.33,73.48,11.93,,0.07,145,Moderate,,14,Cuncolim
04-04-2018,9.1,12,74,23.2,0.6,<0.5,0.78,74,SATISFACTORY, Industrial area ;,15,Tuem
06-04-2018,7,14.5,86.7,26.7,<0.5,<0.5,<0.01,87,SATISFACTORY, Industrial area ;,15,Tuem
11-04-2018,8.1,13.3,66.8,21.4,0.7,<0.5,0.87,67,SATISFACTORY, Industrial area ;,15,Tuem
13-04-2018,9.3,13.9,60.4,18.9,<0.5,<0.5,0.99,60,SATISFACTORY, Industrial area ;,15,Tuem
18-04-2018,9.5,14.9,85.3,25.9,0.7,<0.5,<0.01,85,SATISFACTORY, Industrial area ;,15,Tuem
20-04-2018,8.7,12.7,75.9,23.9,<0.5,<0.5,0.69,76,SATISFACTORY, Industrial area ;,15,Tuem
25-04-2018,7.3,13.2,53.4,17,<0.5,<0.5,0.88,53,SATISFACTORY, Industrial area ;,15,Tuem
27-04-2018,6.7,12.8,68.3,21.8,0.6,<0.5,<0.01,68,SATISFACTORY, Industrial area ;,15,Tuem
03-05-2018,9.1,13.6,72.8,23,0.6,<0.5,<0.01,73,SATISFACTORY, Industrial emission  observed,15,Tuem
05-05-2018,10,12.4,40.2,12.6,<0.5,<0.5,0.78,40,GOOD, Industrial emission  observed,15,Tuem
09-05-2018,7.7,15.5,44.3,14.9,<0.5,<0.5,0.65,44,GOOD, Industrial emission  observed,15,Tuem
11-05-2018,11,16,49.4,15.6,0.6,<0.5,<0.01,49,GOOD, Industrial emission  observed,15,Tuem
16-05-2018,9,12,68,21.4,0.8,<0.5,0.98,68,SATISFACTORY, Industrial emission  observed,15,Tuem
18-05-2018,9.5,16.5,53.9,17.1,<0.5,<0.5,<0.01,54,SATISFACTORY, Industrial emission  observed,15,Tuem
23-05-2018,9.9,12.3,70.2,22.5,0.8,<0.5,<0.01,70,SATISFACTORY, Industrial emission  observed,15,Tuem
25-05-2018,6.3,14.3,52.7,17.2,<0.5,<0.5,0.88,53,SATISFACTORY, Industrial emission  observed,15,Tuem
30-05-2018,8.7,14.7,33.9,10.6,0.7,<0.5,0.94,47,GOOD, Industrial emission  observed,15,Tuem
06-06-2018,6.1,10.6,39.3,12.5,0.5,<0.5,0.55,39,GOOD, Industrial area ;,15,Tuem
08-06-2018,5.2,11.6,38.8,12,0.9,<0.5,0.01,39,GOOD, Industrial area ;,15,Tuem
13-06-2018,7.3,11.2,31.6,9.9,0.6,<0.5,0.45,32,GOOD, Industrial area ;,15,Tuem
15-06-2018,6.7,12.8,36.8,11.8,0.5,<0.5,0.01,37,GOOD, Industrial area ;,15,Tuem
20-06-2018,7.2,10.5,31.5,9.8,0.5,<0.5,0.35,32,GOOD, Industrial area ;,15,Tuem
22-06-2018,7.4,10.1,35.3,11.2,0.7,<0.5,0.01,35,GOOD, Industrial area ;,15,Tuem
27-06-2018,6,10.4,33.7,10.9,0.6,<0.5,0.38,34,GOOD, Industrial area ;,15,Tuem
29-06-2018,7,10.2,42.8,13.9,0.5,<0.5,0.01,43,GOOD, Industrial area ;,15,Tuem
04-07-2018,6.2,10.5,26.3,7.5,0.6,<0.5,0.46,26,GOOD, Industrial area ;,15,Tuem
06-07-2018,6.7,11.3,24.7,7.7,0.2,<0.5,0.01,25,GOOD, Industrial area ;,15,Tuem
11-07-2018,5.6,11.5,27.2,8.5,0.5,<0.5,0.01,27,GOOD, Industrial area ;,15,Tuem
13-07-2018,5.9,11.7,25.8,8,0.4,<0.5,0.01,26,GOOD, Industrial area ;,15,Tuem
17-07-2018,7,11.2,25.6,8.2,0.5,<0.5,0.42,26,GOOD, Industrial area ;,15,Tuem
21-07-2018,6.8,9.7,26,8.5,0.6,<0.5,0.48,26,GOOD, Industrial area ;,15,Tuem
25-07-2018,6.3,11.6,30.1,9.6,0.9,<0.5,0.45,30,GOOD, Industrial area ;,15,Tuem
27-07-2018,7,11.8,32.3,10.4,0.6,<0.5,0.62,32,GOOD, Industrial area ;,15,Tuem
03-08-2018,6.6,10.4,42.1,13.8,0.688,<0.5,<0.01,42,GOOD,LMV movement observed; ,15,Tuem
08-08-2018,7,11.7,41.9,13,0.5603,<0.5,0.58,42,GOOD,LMV movement observed; ,15,Tuem
10-08-2018,7.3,12.4,43.8,13.7,0.6284,<0.5,0.47,44,GOOD, Industrial area ;LMV movement observed,15,Tuem
14-08-2018,6.3,11.3,36.8,11.5,0.7187,<0.5,<0.01,37,GOOD,LMV movement observed,15,Tuem
17-08-2018,6.8,10.5,29.2,9.4,0.1739,<0.5,0.57,29,GOOD,LMV movement observed,15,Tuem
22-08-2018,7.5,11,37.4,11.8,0.5952,<0.5,<0.01,37,GOOD,LMV movement observed,15,Tuem
24-08-2018,8,11.6,34.4,10.8,0.5814,<0.6,<0.01,34,GOOD,LMV movement observed,15,Tuem
29-08-2018,7.4,11.2,33.9,10.9,0.136,<0.5,0.44,34,GOOD,LMV movement observed,15,Tuem
31-08-2018,8.8,12,36.8,11.7,0.6471,<0.5,0.6,37,GOOD,LMV movement observed,15,Tuem
22-10-2018,11.47,14.14,83.75,37.63,18.49,,0.08,106,MODERATE,,15,Tuem
26-10-2018,11.51,14.21,81.5,35.56,22.52,,0.08,101,MODERATE,,15,Tuem
29-10-2018,11.19,14.38,87.89,35.3,19.72,,0.09,100,MODERATE,,15,Tuem
01-11-2018,12.31,15.86,78.58,24.91,17.45,,0.1,79,SATISFACTORY,,15,Tuem
05-11-2018,12.29,17.05,32.89,13.66,17.2,,,33,GOOD,,15,Tuem
08-11-2018,12.9,18.35,60.91,16,17.94,,,61,SATISFACTORY,,15,Tuem
12-11-2018,12.2,17.82,73.69,23.2,19.33,,,74,SATISFACTORY,,15,Tuem
15-11-2018,11.31,17.7,49.44,36.53,18.09,,,74,SATISFACTORY,,15,Tuem
19-11-2018,13.39,16.31,41.64,19.25,18.74,,,42,GOOD,,15,Tuem
22-11-2018,11.99,18.41,54.7,24.66,17.69,,,55,SATISFACTORY,,15,Tuem
26-11-2018,11.49,18.52,72.48,24.7,15.81,,,72,SATISFACTORY,,15,Tuem
29-11-2018,11.88,18.34,94.1,27.16,18.19,,,94,SATISFACTORY,,15,Tuem
03-12-2018,10.76,16.33,73.51,42.91,15.41,,0.1,74,SATISFACTOR Y,,15,Tuem
06-12-2018,10.97,14.53,61.06,39.12,19.38,,0.09,65,SATISFACTOR Y,,15,Tuem
10-12-2018,10.49,16.33,52.38,36.33,13.42,,0.09,61,SATISFACTOR Y,,15,Tuem
13-12-2018,10.64,15.31,61.52,36.57,16.9,,0.1,62,SATISFACTOR Y,,15,Tuem
17-12-2018,9.75,15.28,69.35,32.24,17.89,,0.09,69,SATISFACTOR Y,,15,Tuem
20-12-2018,10.37,16.22,64.66,31.53,13.42,,0.1,65,SATISFACTOR Y,,15,Tuem
24-12-2018,11.62,16.65,69.83,34.41,15.41,,0.09,70,SATISFACTOR Y,,15,Tuem
27-12-2018,11.62,16.55,69.5,37.74,16.4,,0.08,70,SATISFACTOR Y,,15,Tuem
31-12-2018,10.64,15.11,66.52,39.03,16.4,,0.1,67,SATISFACTOR Y,,15,Tuem
03-01-2019,12.23,16.73,117.57,50.44,15.41,,0.09,112,MODERATE,,15,Tuem
07-01-2019,11.24,14.22,88.03,38.37,15.91,,0.9,88,SATISFACTOR Y,,15,Tuem
10-01-2019,11.07,15,121.94,67.69,15.41,,0.08,126,MODERATE,,15,Tuem
14-01-2019,11.4,14.07,71.03,32.08,15.41,,0.09,71,SATISFACTOR Y,,15,Tuem
17-01-2019,11.11,15.08,153.5,40.91,14.41,,0.09,136,MODERATE,,15,Tuem
21-01-2019,11.55,15.28,106.55,52.61,16.4,,0.08,104,MODERATE,,15,Tuem
24-01-2019,11.65,14.89,55.05,32.07,14.41,,0.07,55,SATISFACTOR Y,,15,Tuem
28-01-2019,12.25,14.43,58.52,22.7,14.41,,0.09,59,SATISFACTOR Y,,15,Tuem
31-01-2019,11.09,15.08,81.84,48.03,18.89,,0.09,82,SATISFACTOR Y,,15,Tuem
04-02-2019,12.17,15.62,72.66,38.5,16.5,,0.09,73,SATISFACTOR Y,,15,Tuem
07-02-2019,12.32,15.12,86.9,36.5,16.55,,0.088,87,SATISFACTOR Y,,15,Tuem
11-02-2019,11.83,17.12,90.33,51.5,18.19,,0.077,90,SATISFACTOR Y,,15,Tuem
14-02-2019,12.16,14.92,81.21,40.25,16.6,,0.09,81,SATISFACTOR Y,,15,Tuem
18-02-2019,12.86,15.57,69.12,46.4,16,,0.08,77,SATISFACTOR Y,,15,Tuem
21-02-2019,12.66,16.1,66.15,44.58,17.64,,0.09,74,SATISFACTORY,,15,Tuem
25-02-2019,13.23,16.02,109.68,32.54,14.41,,0.07,106,MODERATE,,15,Tuem
28-02-2019,12.68,16.36,113.45,63.59,18.19,,0.088,112,MODERATE,,15,Tuem
04-03-2019,10.37,14.42,62.89,30.2,11.93,,0.07,63,SATISFACTOR Y,,15,Tuem
07-03-2019,10.61,14.62,82.92,38.58,16.9,,0.08,83,SATISF ACTOR Y,,15,Tuem
11-03-2019,10.54,15.28,54.31,36.2,13.42,,0.08,60,SATISF ACTOR Y,,15,Tuem
14-03-2019,10.27,14.7,70.76,40.24,11.43,,0.06,71,SATISF ACTOR Y,,15,Tuem
18-03-2019,10.09,15.2,70.58,36.07,15.41,,0.08,71,SATISF ACTOR Y,,15,Tuem
21-03-2019,10.33,14.55,71,44.49,13.42,,0.07,74,SATISF ACTOR Y,,15,Tuem
