DATE,SO2,NO2 ,PM10,PM2.5,O3,Pb,CO,AQI,AQI REMARKS,FIELD OBSERVATIONS,Station ID,Station Name
19-01-2018,4.8,15.3,78.4,25.3,0.7,<0.5,0.88,78,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
24-01-2018,7.6,12.8,82.6,26.6,<0.5,<0.5,0.68,83,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
27-01-2018,7,13.9,95.7,29.9,<0.5,<0.5,0.67,96,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
31-01-2018,6.4,15.5,94.2,30.1,0.6,<0.5,<0.01,94,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
03-03-2018,8.6,12.3,87.4,29.2,<0.5,<0.5,0.44,87,SATISFACTORY,LMV MOVEMENT  &  MINING ORE TRANPORTATION OBSEEVED,9,Usgao
07-03-2018,5.7,16.3,90.6,30.1,0.8,<0.5,0.71,91,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
09-03-2018,7.7,15.1,80.5,25.9,0.7,<0.5,0.8,81,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
14-03-2018,7.3,15.5,102.2,32.3,<0.5,<0.5,<0.01,101,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSEEVED,9,Usgao
16-03-2018,8,16.4,54.1,17.7,0.6,<0.5,<0.01,54,SATISFACTORY,NO UNUSUAL ACTIVITY,9,Usgao
21-03-2018,6.6,12.9,66.7,21.6,0.7,<0.5,0.56,67,SATISFACTORY,NO UNUSUAL ACTIVITY,9,Usgao
23-03-2018,7.7,12.8,52.1,16.6,<0.5,<0.5,0.77,52,SATISFACTORY,NO UNUSUAL ACTIVITY,9,Usgao
26-03-2018,6.8,13.4,77.4,24.6,<0.5,<0.5,<0.01,77,SATISFACTORY,NO UNUSUAL ACTIVITY,9,Usgao
28-03-2018,6.3,15.1,50.7,16.4,0.7,<0.5,<0.01,51,SATISFACTORY,NO UNUSUAL ACTIVITY,9,Usgao
04-04-2017,5.7,15.7,45.3,14.6,<0.5,<0.5,<0.01,57,SATISFACTORY,Mine ore transport observed,10,Codli
06-04-2017,6.3,17,56.3,18.2,<0.5,<0.5,<0.01,57,SATISFACTORY,Mine ore transport observed,10,Codli
11-04-2017,6.6,16.8,87,28.4,1.6,<0.5,<0.01,87,SATISFACTORY, mine ore transport observed,10,Codli
13-04-2017,6.3,16.6,78.1,25.3,<0.5,<0.5,<0.01,78,SATISFACTORY,Mine ore transport observed,10,Codli
18-04-2017,5.3,15.5,63,21.3,<0.5,<0.5,<0.01,63,SATISFACTORY,Mine ore transport observed,10,Codli
20-04-2017,5.4,16.3,69.5,22.4,0.9,<0.5,<0.01,70,SATISFACTORY,Mine ore transport observed,10,Codli
25-04-2017,5,17,80.2,25.9,2.35,<0.5,<0.01,80,SATISFACTORY,Mine ore transport observed,10,Codli
27-04-2017,5.2,15.6,85.1,27,<0.5,<0.5,<0.01,85,SATISFACTORY,Mine ore transport observed,10,Codli
04-05-2017,6.2,14.9,65.4,20.7,<0.5,<0.5,<0.01,65,SATISFACTORY,Mine ore transport observed,10,Codli
06-05-2017,7.1,15.9,75.5,29.8,<0.5,<0.5,<0.01,76,SATISFACTORY,Mine ore transport observed,10,Codli
09-05-2017,7,14.3,62.3,20.1,1.6,<0.5,<0.01,62,SATISFACTORY,Mine ore transport observed,10,Codli
11-05-2017,6.1,15,67.1,21.1,<0.5,<0.5,<0.01,67,SATISFACTORY,Mine ore transport observed,10,Codli
16-05-2017,5.2,14.3,43.8,14.8,<0.5,<0.5,<0.01,57,SATISFACTORY,Mine ore transport observed,10,Codli
18-05-2017,5.4,13.5,78.9,25.7,0.9,<0.5,<0.01,79,SATISFACTORY,Mine ore transport observed,10,Codli
23-05-2017,4.9,15.5,117.4,37,2.35,<0.5,<0.01,112,MODERATELY POLLUTED,Mine ore transport observed,10,Codli
25-05-2017,5.2,11,100.1,31.8,<0.5,<0.5,<0.01,100,SATISFACTORY,Mine ore transport observed,10,Codli
30-05-2017,11.4,15.5,25.1,8.5,<0.5,<0.5,<0.01,57,SATISFACTORY,power failure(1st shift); mine ore transport observed Rainfall observed,10,Codli
01-06-2017,7.2,10.7,46.7,14.5,<0.5,<0.5,<0.01,47,GOOD,Rainfall observed;No unusual activity,10,Codli
06-06-2017,5.5,8.8,42.7,13.7,<0.5,<0.5,<0.01,43,GOOD,Rainfall observed;No unusual activity,10,Codli
08-06-2017,6.3,8.6,41.3,13.2,1.3,<0.5,<0.01,41,GOOD,Rainfall observed;No unusual activity,10,Codli
13-06-2017,7.3,10.8,43,13.9,<0.5,<0.5,<0.01,43,GOOD,No unusual activity,10,Codli
15-06-2017,6.7,11.1,42.9,14.8,<0.5,<0.5,<0.01,43,GOOD,No unusual activity,10,Codli
20-06-2017,5.8,10.1,35.7,11.9,0.9,<0.5,<0.01,36,GOOD,Rainfall observed;No unusual activity,10,Codli
22-06-2017,6.8,9.9,48.1,14.9,1.4,<0.5,<0.01,48,GOOD,Rainfall observed;No unusual activity,10,Codli
27-06-2017,5.6,10,47.3,15.2,<0.5,<0.5,<0.01,47,GOOD,Rainfall observed;No unusual activity,10,Codli
29-06-2017,6.2,11.5,46.7,15,<0.5,<0.5,<0.01,47,GOOD,Rainfall observed;No unusual activity,10,Codli
04-07-2017,7.2,10.7,36.2,11.4,<0.5,0.524,<0.01,44,GOOD,No unusual activity; rainfall observed,10,Codli
06-07-2017,3.3,12,46.3,14.8,<0.5,0.822,<0.01,40,GOOD,No unusual activity; rainfall observed,10,Codli
11-07-2017,7.5,13.1,42.4,13.8,1.3,0.6,<0.01,15,GOOD,No unusual activity; rainfall observed,10,Codli
13-07-2017,7.3,10.4,25.1,8,<0.5,0.591,<0.01,29,GOOD,No unusual activity; rainfall observed,10,Codli
18-07-2017,7,10.4,27.4,8.7,<0.5,<0.5,<0.01,38,GOOD,No unusual activity; rainfall observed,10,Codli
21-07-2017,5.3,14.6,30.9,9.7,0.9,<0.5,<0.01,28,GOOD,No monitoring due to Power failure (3rd shift)rainfall observed,10,Codli
25-07-2017,5.4,12,25.4,8.1,1.4,<0.5,<0.01,26,GOOD,No unusual activity; rainfall observed,10,Codli
27-07-2017,7.6,14.9,28.7,9.4,<0.5,<0.5,<0.01,25,GOOD,No unusual activity; rainfall observed,10,Codli
01-08-2017,6,9.9,33.6,11,0.7,<0.5,<0.01,34,GOOD,No unusual activity,10,Codli
03-08-2017,6.5,9.8,30.6,10,<0.5,<0.5,<0.01,31,GOOD,No unusual activity; rainfall observed,10,Codli
08-08-2017,6.2,10.3,45.8,14.5,0.7,<0.5,<0.01,46,GOOD,No unusual activity,10,Codli
10-08-2017,6.8,10.9,31.9,10.2,<0.5,<0.5,<0.01,32,GOOD,No unusual activity,10,Codli
16-08-2017,6.7,9.7,30.8,10.5,<0.5,<0.5,<0.01,31,GOOD,No unusual activity,10,Codli
18-08-2017,7.1,10.7,40.7,13.8,1.4,<0.5,<0.01,41,GOOD,No unusual activity,10,Codli
21-08-2017,6.7,8.7,33.2,12,1.7,<0.5,<0.01,33,GOOD,No unusual activity; rainfall observed,10,Codli
23-08-2017,5.2,10.6,34.3,12.4,0.8,<0.5,<0.01,34,GOOD,No unusual activity,10,Codli
31-08-2017,5.8,9.4,38.8,12.6,<0.5,<0.5,<0.01,39,GOOD,No unusual activity,10,Codli
02-09-2017,6.7,9.4,45.5,14.7,<0.5,<0.5,<0.01,46,GOOD," No mine ore transport observed, ",10,Codli
05-09-2017,5.3,10,37.7,12.2,0.8,<0.5,<0.01,38,GOOD,"No mine ore transport observed, quarry laterite stone transport observation",10,Codli
07-09-2017,7.9,13,42.7,13.8,<0.5,<0.5,<0.01,43,GOOD,"No mine ore transport observed, quarry laterite stone transport observation: Rainfall observed",10,Codli
12-09-2017,5,11.2,32.4,10.6,1,<0.5,<0.01,32,GOOD,No mine ore transport observed: Rainfall observed,10,Codli
14-09-2017,7.4,10.5,48.1,16.5,1,<0.5,<0.01,48,GOOD,No mine ore transport observed ;Rainfall observed,10,Codli
19-09-2017,5.2,8.8,35.7,11.8,0.6,<0.5,<0.01,36,GOOD,No mine ore transport observed ;Rainfall observed,10,Codli
21-09-2017,7.7,9.6,37.3,13.6,1.2,<0.5,<0.01,37,GOOD,No mine ore transport observed: Rainfall observed,10,Codli
26-09-2017,7,10.6,44.8,16.3,<0.5,<0.5,<0.01,45,GOOD," No mine ore transport observed, ",10,Codli
28-09-2017,8.4,10,38.4,12.3,<0.5,<0.5,<0.01,38,GOOD," No mine ore transport observed, Rainfall observed",10,Codli
05-10-2017,7.2,11,51.2,16.3,<0.5,<0.5,<0.01,51,SATISFACTORY,"power failure,No mining ore transport is observed",10,Codli
07-10-2017,9.9,10.5,55.3,17.6,1.1,<0.5,<0.01,55,SATISFACTORY,No mining ore transport is observed,10,Codli
10-10-2017,10.8,12,52.8,16.9,<0.5,<0.5,<0.01,53,SATISFACTORY,"power failure,No mining ore transport is observed",10,Codli
12-10-2017,10,11.4,50.3,16,1.3,<0.5,<0.01,50,GOOD,"power failure,No mining ore transport is observed",10,Codli
16-10-2017,8.5,10.7,43.2,14.7,1.24,<0.5,<0.01,43,GOOD,"power failure,No mining ore transport is observedrainfall observed,",10,Codli
21-10-2017,9.7,14,46.9,15.8,0.8,<0.5,<0.01,47,GOOD,"power failure,No mining ore transport is observed",10,Codli
24-10-2017,11.2,12.6,51,18.2,1,0.624,<0.01,51,satisfactory,"power failure,No mining ore transport is observedrainfall observed,",10,Codli
26-10-2017,11.9,13.2,47.9,17.4,<0.5,0.61,<0.01,48,GOOD,"power failure,No mining ore transport is observed",10,Codli
02-11-2017,8.3,11.8,60.6,19.4,0.6,<0.5,<0.01,61,SATISFACTORY, No mining ore transport is observed,10,Codli
04-11-2017,8.7,10.7,52.9,17.2,<0.5,<0.5,<0.01,53,SATISFACTORY, No mining ore transport is observed,10,Codli
07-11-2017,10,12.1,42.6,13.9,<0.5,<0.5,<0.01,43,GOOD,  laterite transport  observed;  No mining ore transport  ;NO monitoring due to power failure during 3rd shift.,10,Codli
09-11-2017,9.7,11.9,61.4,20.1,0.8,<0.5,<0.01,61,SATISFACTORY,  laterite transport  observed;  No mining ore transport,10,Codli
14-11-2017,9.2,11.6,57.9,20.2,0.6,<0.5,<0.01,58,SATISFACTORY,  laterite transport  observed;  No mining ore transport,10,Codli
16-11-2017,9.9,11.9,52.4,18.2,0.8,<0.5,<0.01,52,SATISFACTORY,  laterite transport  observed;  No mining ore transport,10,Codli
21-11-2017,9.7,13.4,48.7,17.6,<0.5,<0.5,<0.01,49,GOOD,  laterite transport  observed;  No mining ore transport,10,Codli
23-11-2017,9.7,11.7,59.7,20.7,<0.5,<0.5,<0.01,60,SATISFACTORY,  laterite transport  observed;  No mining ore transport,10,Codli
28-11-2017,8.6,10.4,66.5,21.4,<0.5,<0.5,<0.01,67,SATISFACTORY,  laterite  & mining ore transportation,10,Codli
30-11-2017,8.8,10.2,74.1,23.3,0.7,<0.5,<0.01,74,SATISFACTORY,  laterite transport  observed;  No mining ore transport,10,Codli
04-12-2017,8.6,10.1,38.7,12.4,<0.5,<0.5,0.56,39,GOOD,No observation .,10,Codli
09-12-2017,8.8,14.5,83.5,27.1,0.6,<0.5,<0.01,84,SATISFACTORY,No observation .,10,Codli
12-12-2017,8.7,10.3,56.4,18.4,<0.5,<0.5,0.64,56,SATISFACTORY,power failure   ;  laterite &  mining ore transport is observed,10,Codli
14-12-2017,10.1,11.8,62.8,20.1,0.7,<0.5,<0.01,63,SATISFACTORY,  laterite &  mining ore transport is observed,10,Codli
21-12-2017,7.1,14,71,24.3,<0.5,<0.5,0.88,71,SATISFACTORY,power failure   ;  laterite &  mining ore transport is observed,10,Codli
23-12-2017,8.5,10.2,74.9,25,0.8,<0.5,<0.01,75,SATISFACTORY,  laterite &  mining ore transport is observed,10,Codli
28-12-2017,10.6,13.6,83.5,29.8,<0.5,<0.5,0.78,84,SATISFACTORY,power failure   ;  laterite &  mining ore transport is observed,10,Codli
30-12-2017,10,11,58,20,<0.5,<0.5,0.88,58,SATISFACTORY,power failure   ;  laterite &  mining ore transport is observed,10,Codli
03-01-2018,9.4,14.1,84.5,27.1,<0.5,<0.5,0.22,85,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,10,Codli
05-01-2018,7.3,15.1,89.4,28.8,1.6,<0.5,<0.01,89,SATISFACTORY,LATERITE TRANSPORTATION OBSERVED/NO  MINING ORE TRANPORTATION OBSEEVED,10,Codli
09-01-2018,6.3,15.4,79.7,25.3,0.6,<0.5,0.12,80,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,10,Codli
11-01-2018,6.7,16.4,77,24.5,<0.5,<0.5,<0.01,77,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,10,Codli
16-01-2018,7.9,16.2,69.6,23.8,0.7,<0.5,0.56,70,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,10,Codli
18-01-2018,8.3,16.9,76.2,25.7,1.8,<0.5,0.7,76,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,10,Codli
23-01-2018,9.4,13.5,79.5,28.3,0.8,<0.5,<0.01,80,SATISFACTORY,LATERITE TRANSPORTATION& MINING ORE TRANPORTATION OBSEEVED,10,Codli
25-01-2018,7.8,14.7,80,27.5,<0.5,<0.5,0.86,80,SATISFACTORY,LATERITE TRANSPORTATION  & MINING ORE TRANPORTATION OBSEEVED,10,Codli
30-01-2018,7,15.1,76.1,24.3,0.6,<0.5,<0.01,76,SATISFACTORY,MINING ORE TRANPORTATION OBSEEVED,10,Codli
02-02-2018,6.9,11.3,75.5,24.2,<0.5,<0.5,<0.01,76,SATISFACTORY, NO MINING ORE TRANPORTATION OBSERVED,10,Codli
07-02-2018,7.3,13.4,71.1,23.1,0.83,<0.5,0.55,71,SATISFACTORY,LATERITE TRANSPORTATION OBSERVED/NO  MINING ORE TRANPORTATION OBSERVED,10,Codli
09-02-2018,8.6,12.4,142.9,45.6,<0.5,<0.5,0.98,129,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSEEVED,10,Codli
14-02-2018,10.6,11.7,107.1,34.4,0.95,<0.5,<0.01,105,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSERVED,10,Codli
16-02-2018,8.9,11,126.3,42.9,<0.5,<0.5,0.86,118,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSERVED,10,Codli
21-02-2018,7.9,9.1,73.6,24.9,0.55,<0.5,<0.01,74,SATISFACTORY,NO MINING ORE TRANPORTATION OBSERVED,10,Codli
23-02-2018,10.8,12.7,125.2,45,0.62,<0.5,0.71,117,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSEEVED,10,Codli
27-02-2018,10.6,13,129.1,44.2,<0.5,<0.5,0.81,119,MODERATELY POLLUTED,MINING ORE TRANPORTATION OBSEEVED,10,Codli
01-03-2018,9.2,14.9,80.3,26,<0.5,<0.5,0.65,80,SATISFACTORY,LMV MOVEMENT  &  MINING ORE TRANPORTATION OBSEEVED,10,Codli
06-03-2018,8.5,16.6,114.6,36.7,<0.5,<0.5,<0.01,110,SATISFACTORY,"CONSTRUCTION ACTIVITY ,LMV MOVEMENT  &  MINING ORE TRANPORTATION OBSEEVED",10,Codli
08-03-2018,9.8,15.2,92.9,29.6,0.6,<0.5,0.87,93,SATISFACTORY,CONSTRUCTION ACTIVITY &  MINING ORE TRANPORTATION OBSEEVED,10,Codli
13-03-2018,10.3,14,72,23,0.6,<0.5,<0.01,72,SATISFACTORY,MV MOVEMENT  &  MINING ORE TRANPORTATION OBSEEVED,10,Codli
15-03-2018,9.9,15.6,41.7,14.9,<0.5,<0.5,0.33,42,GOOD,"CONSTRUCTION ACTIVITY ,LMV MOVEMENT  &  MINING ORE TRANPORTATION OBSEEVED",10,Codli
20-03-2018,10.6,13.5,69,23.4,<0.5,<0.5,<0.01,69,SATISFACTORY,LMV MOVEMENT & CONSTRUCTION ACTIVITY OBSERVED,10,Codli
22-03-2018,8.9,14.8,53.8,19.3,<0.5,<0.5,0.54,54,SATISFACTORY,LMV MOVEMENT & CONSTRUCTION ACTIVITY OBSERVED,10,Codli
27-03-2018,8.3,15.3,46.3,16.2,0.8,<0.5,<0.01,46,GOOD,LMV MOVEMENT & CONSTRUCTION ACTIVITY OBSERVED,10,Codli
29-03-2018,7.3,15.1,45.9,14.8,0.6,<0.5,0.88,46,GOOD,LMV MOVEMENT & CONSTRUCTION ACTIVITY OBSERVED,10,Codli
05-04-2017,10.2,18.2,148.8,47,<0.5,<0.5,<0.01,133,MODERATELY POLLUTED,Mine ore transport observed,11,Honda
07-04-2017,10.2,19.3,156.4,51.1,1.41,<0.5,<0.01,138,MODERATELY POLLUTED,Mine ore transport observed,11,Honda
12-04-2017,8.4,20.1,273.2,87.7,<0.5,<0.5,<0.01,223,POOR,Mine ore transport observed,11,Honda
15-04-2017,10.1,19.2,169.2,56.6,1.25,<0.5,<0.01,146,MODERATELY POLLUTED,Mine ore transport observed,11,Honda
18-04-2017,10.3,19,223.2,73.8,1.61,<0.5,<0.01,182,MODERATELY POLLUTED,No Mine ore transport observed,11,Honda
20-04-2017,10.5,19.1,249.2,83.5,<0.5,<0.5,<0.01,199,MODERATELY POLLUTED,No Mine ore transport observed,11,Honda
24-04-2017,9.6,20.8,223.9,72.4,<0.5,<0.5,<0.01,183,MODERATELY POLLUTED,No Mine ore transport observed,11,Honda
26-04-2017,9.8,16.9,194.9,62.3,3.4,<0.5,<0.01,162,MODERATELY POLLUTED,Mine ore transport observed,11,Honda
03-05-2017,8.3,15.2,146.5,44.7,0.6,<0.5,<0.01,130,MODERATELY POLLUTED,No mine ore transport observed;,11,Honda
05-05-2017,7.9,13.1,193.3,59,1.8,<0.5,<0.01,62,SATISFACTORY,No mine ore transport observed;,11,Honda
10-05-2017,8.9,14.6,108.3,33.5,<0.5,<0.5,<0.01,106,MODERATELY POLLUTED,No mine ore transport observed;,11,Honda
12-05-2017,8.7,12.4,126.1,38.6,1.5,<0.5,<0.01,117,MODERATELY POLLUTED,No mine ore transport observed;,11,Honda
17-05-2017,13,13.7,85.1,26,2.2,<0.5,<0.01,85,SATISFACTORY,No mine ore transport observed;,11,Honda
19-05-2017,8,11.6,95.5,29.1,<0.5,<0.5,<0.01,86,SATISFACTORY,No mine ore transport observed;,11,Honda
24-05-2017,8.5,11.9,112.1,34.2,<0.5,<0.5,<0.01,108,MODERATELY POLLUTED,No mine ore transport observed;,11,Honda
26-05-2017,6.9,12.1,143.7,37.6,2.7,<0.5,<0.01,129,MODERATELY POLLUTED,No mine ore transport observed;,11,Honda
30-05-2017,10.7,13.8,49.1,15.4,<0.5,<0.5,<0.01,54,SATISFACTORY,No mine ore transport observed;,11,Honda
02-06-2017,9,11.6,42.7,13.9,<0.5,<0.5,<0.01,43,GOOD,No unusual activity,11,Honda
07-06-2017,8.3,10,30.9,10.5,3.1,<0.5,<0.01,31,GOOD,Rainfall observed;No unusual activity,11,Honda
09-06-2017,7.7,10.6,41,12.7,<0.5,<0.5,<0.01,41,GOOD,Rainfall observed;No unusual activity,11,Honda
14-06-2017,6.7,10.2,30,9.2,1.5,<0.5,<0.01,30,GOOD,Rainfall observed;No unusual activity,11,Honda
16-06-2017,6.8,10.8,47.2,14.5,2.4,<0.5,<0.01,47,GOOD,Rainfall observed;No unusual activity,11,Honda
21-06-2017,7.1,9.9,40.7,13,<0.5,<0.5,<0.01,41,GOOD,Rainfall observed;No unusual activity,11,Honda
23-06-2017,7.2,11.9,38.2,11.8,<0.5,<0.5,<0.01,38,GOOD,Rainfall observed;No unusual activity,11,Honda
28-06-2017,5.8,11.1,50.4,15.4,2.7,<0.5,<0.01,50,GOOD,Rainfall observed;No unusual activity,11,Honda
30-06-2017,7.3,10.6,50.5,15.5,<0.5,<0.5,<0.01,51,GOOD,Rainfall observed;No unusual activity,11,Honda
05-07-2017,5.1,10.2,31.5,9.7,<0.5,<0.5,<0.01,32,GOOD,No unusual activity; ,11,Honda
07-07-2017,6.7,7.9,36.3,11.6,3.1,<0.5,<0.01,36,GOOD,No unusual activity; ,11,Honda
12-07-2017,4.3,9.6,28,8.7,<0.5,<0.5,<0.01,28,GOOD,No unusual activity; ,11,Honda
14-07-2017,5.3,9.7,59.3,18.5,0.7,<0.5,<0.01,59,SATISFACTORY,No unusual activity; ,11,Honda
19-07-2017,4.6,11.1,40.5,12.5,1.8,<0.5,<0.01,41,GOOD,No unusual activity; rainfall observed,11,Honda
21-07-2017,5.7,9.9,29.3,9.4,<0.5,<0.5,<0.01,29,GOOD,No unusual activity; rainfall observed,11,Honda
26-07-2017,7.3,9.6,25.8,8,<0.5,<0.5,<0.01,26,GOOD,No unusual activity; rainfall observed,11,Honda
28-07-2017,4.8,9.2,28.2,8.7,2.1,<0.5,<0.01,28,GOOD,No unusual activity; rainfall observed,11,Honda
02-08-2017,6.5,11.2,31.2,9.6,<0.5,<0.5,<0.01,31,GOOD,No unusual activity; rainfall observed,11,Honda
04-08-2017,8.2,11.6,29.6,9.4,0.9,<0.5,<0.01,30,GOOD,No unusual activity; rainfall observed,11,Honda
09-08-2017,5.4,10.6,29.2,9.1,<0.5,<0.5,<0.01,29,GOOD,No unusual activity; rainfall observed,11,Honda
11-08-2017,5.8,11.3,41.9,12.9,1,<0.5,<0.01,42,GOOD,No unusual activity,11,Honda
17-08-2017,6,10.4,35.1,11,<0.5,<0.5,<0.01,35,GOOD,No unusual activity,11,Honda
19-08-2017,6.7,10.5,41.1,13,1.7,<0.5,<0.01,41,GOOD,No unusual activity,11,Honda
21-08-2017,7.5,10.8,44.2,13.6,0.6,<0.5,<0.01,44,GOOD,No unusual activity,11,Honda
23-08-2017,5.5,9.4,40.8,12.6,0.9,<0.5,<0.01,41,GOOD,No unusual activity,11,Honda
30-08-2017,6,10.7,37.6,11.6,<0.5,<0.5,<0.01,38,GOOD,No unusual activity,11,Honda
01-09-2017,9.2,11.6,34,10.6,<0.5,<0.5,<0.01,34,GOOD," No mine ore transport observed, ",11,Honda
06-09-2017,7.5,11.3,42.3,13.6,0.9,<0.5,<0.01,42,GOOD," No mine ore transport observed, ",11,Honda
08-09-2017,9.2,12.2,40.5,12.7,1,<0.5,<0.01,41,GOOD," No mine ore transport observed, ",11,Honda
13-09-2017,8.5,13.3,38,12,<0.5,<0.5,<0.01,38,GOOD," No mine ore transport observed, ",11,Honda
15-09-2017,7.9,11.2,38,12.3,0.8,<0.5,<0.01,38,GOOD," No mine ore transport observed, ",11,Honda
20-09-2017,8.8,12.6,37.5,11.7,0.9,<0.5,<0.01,38,GOOD," No mine ore transport observed,, rainfall observed, ",11,Honda
22-09-2017,7,11.3,39.1,12.3,<0.5,<0.5,<0.01,39,GOOD," No mine ore transport observed, ",11,Honda
26-09-2017,7.8,11.1,32.3,10.1,<0.5,<0.5,<0.01,32,GOOD," No mine ore transport observed , rainfall observed, ",11,Honda
28-09-2017,8.2,11.7,37.9,12.1,<0.5,<0.5,<0.01,38,GOOD," No mine ore transport observed, rainfall observed, ",11,Honda
04-10-2017,7.9,10.7,48.8,15.1,<0.5,<0.5,<0.01,49,GOOD, No mine ore transport observed,11,Honda
06-10-2017,8.9,9.8,44.6,13.1,0.8,<0.5,<0.01,45,GOOD, No mine ore transport observed,11,Honda
11-10-2017,9.8,15.1,48.5,15.2,0.6,<0.5,<0.01,49,GOOD, No mine ore transport observed,11,Honda
13-10-2017,10.4,12.9,50.1,15.7,<0.5,<0.5,<0.01,50,GOOD, No mine ore transport observed,11,Honda
17-10-2017,9.5,13.9,45.5,14.1,<0.5,<0.5,<0.01,46,GOOD, No mine ore transport observed,11,Honda
21-10-2017,11.5,13,44,14,0.9,<0.5,<0.01,44,GOOD, No mine ore transport observed,11,Honda
25-10-2017,9.2,15.2,50.1,15.4,<0.5,<0.5,<0.01,50,GOOD, No mine ore transport observed,11,Honda
27-10-2017,10.7,12.4,52.2,16.1,<0.5,<0.5,<0.01,52,SATISFACTORY, No mine ore transport observed,11,Honda
02-11-2017,7.5,9.8,53.9,16.5,<0.5,<0.5,<0.01,54,SATISFACTORY," No mine ore transport observed, ",11,Honda
04-11-2017,8,9.9,54.8,17.7,0.7,<0.5,<0.01,55,SATISFACTORY," No mine ore transport observed, ",11,Honda
08-11-2017,9.1,11.6,55.1,17.2,1.3,<0.5,<0.01,55,SATISFACTORY," No mine ore transport observed, ",11,Honda
10-11-2017,10,12.1,67.7,21.1,<0.5,<0.5,<0.01,68,SATISFACTORY," No mine ore transport observed, ",11,Honda
15-11-2017,9.8,13.6,55,16.8,<0.5,<0.5,<0.01,55,SATISFACTORY," No mine ore transport observed, ",11,Honda
17-11-2017,10.1,12.7,59.9,19.1,0.6,<0.5,<0.01,60,SATISFACTORY," No mine ore transport observed, ",11,Honda
22-11-2017,8.1,14.1,65.4,20.1,<0.5,<0.5,<0.01,65,SATISFACTORY," No mine ore transport observed, ",11,Honda
24-11-2017,11,12,76.9,24.2,<0.5,<0.5,<0.01,77,SATISFACTORY," No mine ore transport observed, ",11,Honda
28-11-2017,11,14.8,87.1,26.9,0.7,<0.5,<0.01,87,SATISFACTORY," No mine ore transport observed, ",11,Honda
30-11-2017,8,12,74.7,22.8,<0.5,<0.5,<0.01,75,SATISFACTORY," No mine ore transport observed, ",11,Honda
04-12-2017,7.6,9.9,49.9,15.2,0.6,<0.5,0.87,50,GOOD, No mining ore transport is observed,11,Honda
06-12-2017,8,10,47.3,15.2,0.7,<0.5,<0.01,47,GOOD,  No mining ore transport is observed,11,Honda
14-12-2017,8.7,11,63.8,20.7,<0.5,<0.5,<0.01,64,SATISFACTORY,  No mining ore transport is observed,11,Honda
16-12-2017,9.3,10.9,62.9,19.8,<0.5,<0.5,0.56,63,SATISFACTORY,  No mining ore transport is observed,11,Honda
20-12-2017,8.9,12.2,80.6,24.8,<0.5,<0.5,0.64,81,SATISFACTORY,  No mining ore transport is observed,11,Honda
22-12-2017,8.3,13.4,51.1,16.2,0.6,<0.5,<0.01,51,SATISFACTORY,Construction work  ;  No mining ore transport is observed,11,Honda
27-12-2017,8.9,14.9,85.9,26.3,<0.5,<0.5,0.98,86,SATISFACTORY,  No mining ore transport is observed,11,Honda
29-12-2017,6.7,12,82.5,25.2,<0.5,<0.5,0.77,83,SATISFACTORY, No mining ore transport is observed,11,Honda
02-01-2018,8.4,13.9,89.6,28.1,<0.5,<0.5,0.87,90,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
04-01-2018,7.8,11.9,86.2,27.2,0.6,<0.5,<0.01,86,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
09-01-2018,6.2,11.8,82.6,26.2,<0.5,<0.5,0.36,83,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
12-01-2018,7.8,13.2,77.1,24.2,1,<0.5,0.56,77,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
16-01-2018,8,15.2,87.2,27.5,<0.5,<0.5,0.64,87,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
19-01-2018,6.7,14,81,25.4,0.5,<0.5,<0.01,81,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
24-01-2018,9,13.7,68.4,21.5,<0.5,<0.5,0.44,68,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
27-01-2018,7.7,13.6,95.9,30,0.9,<0.5,0.52,96,SATISFACTORY, NO MINING ORE TRANPORTATION OBSEEVED,11,Honda
